,IND_diagonal_aec_alpha,IND_diagonal_aec_beta,IND_diagonal_aec_delta,IND_diagonal_aec_gamma1,IND_diagonal_aec_gamma2,IND_diagonal_aec_theta,IND_diagonal_dwpli_alpha,IND_diagonal_dwpli_beta,IND_diagonal_dwpli_delta,IND_diagonal_dwpli_gamma1,IND_diagonal_dwpli_gamma2,IND_diagonal_dwpli_theta,STD_diagonal_aec_alpha,STD_diagonal_aec_beta,STD_diagonal_aec_delta,STD_diagonal_aec_gamma1,STD_diagonal_aec_gamma2,STD_diagonal_aec_theta,STD_diagonal_dwpli_alpha,STD_diagonal_dwpli_beta,STD_diagonal_dwpli_delta,STD_diagonal_dwpli_gamma1,STD_diagonal_dwpli_gamma2,STD_diagonal_dwpli_theta
30,0.435948831,0.407284534,0.406046765,-0.042730197,0.126394349,0.330527616,0.351082646,0.247854051,-0.038259409,-0.0711828,-0.081959984,0.23361103,0.503875312,0.425325481,0.217295455,0.044070245,-0.055229887,0.406250947,0.286579167,0.207707268,-0.008275335,-0.08714622,-0.134904312,0.374183144
31,0.284541571,0.219147382,0.154508433,-0.094802674,0.317884515,0.237695515,0.24758871,0.013231793,-0.237178307,-0.250382277,-0.309119938,0.173214267,0.326179363,0.234325224,0.138626051,-0.015353239,0.068223651,0.354863656,0.082517434,-0.072173955,-0.297043493,-0.290770305,-0.274828159,0.275676455
32,0.254874375,0.12990176,0.344600585,-0.162566499,0.111109988,0.361416882,0.318027252,0.02298869,-0.155677352,-0.242419845,-0.288367836,0.113004274,0.295543691,0.096134293,0.163086463,-0.018837794,-0.024334519,0.383439564,0.170868384,-0.025026096,-0.292507858,-0.249215223,-0.240567627,0.201837424
33,0.27266767,0.240538692,0.342036222,-0.20925233,0.124658194,0.366686852,0.243819501,0.048620431,-0.107072373,-0.18741931,-0.197352844,0.187302217,0.311749046,0.241866411,0.155062263,-0.100785977,-0.043391333,0.435857463,0.109320329,0.073565552,-0.139414805,-0.189617824,-0.199142248,0.236258523
34,0.370682377,0.331834006,0.167923807,0.065665808,0.177513666,0.203306107,0.328497252,0.182924764,-0.026695645,-0.031042336,-0.055651915,0.193102712,0.423722376,0.376552944,0.106869193,0.035244065,0.041199276,0.343439729,0.242458058,0.113761862,-0.066559114,-0.084082876,-0.015014331,0.279526463
35,0.313270786,0.292976239,0.354854149,-0.091294838,0.204443932,0.40701092,0.260917882,0.083669062,0.021043112,-0.078757057,-0.107248964,0.200674485,0.33275189,0.273831924,0.226368345,0.046205815,0.101924789,0.416882737,0.164236804,0.0287971,-0.082815114,-0.098047993,-0.096329453,0.296348403
36,0.357006555,0.253799552,0.292316702,-0.069904783,0.276997352,0.211497916,0.254031034,0.030798287,-0.13407468,-0.196679311,-0.242084033,0.13963347,0.400838292,0.20351208,0.103636082,-0.047341811,0.110501854,0.350739227,0.211406904,0.01820683,-0.200751164,-0.233938879,-0.267222586,0.228370503
37,0.438605372,0.27900273,0.327194028,-0.178196241,-0.001997372,0.260102815,0.374226016,0.14885086,0.028374845,-0.06824875,-0.077941694,0.165374377,0.452067913,0.343760139,0.216225943,0.003910519,-0.012215018,0.336746879,0.298697774,0.13683566,-0.053185121,-0.070896975,-0.06327708,0.226689222
38,0.339725931,0.157528679,0.188798235,-0.080127521,0.135160488,0.301499106,0.253485391,-0.007854347,-0.103267008,-0.23929735,-0.29546022,0.16628623,0.352128265,0.166518488,0.085306747,-0.003848602,-0.061217782,0.403912655,0.150419395,-0.03011973,-0.263329155,-0.279783434,-0.215025187,0.250888983
39,0.342020657,0.234946389,0.162708777,-0.032573829,0.305039952,0.165209524,0.363740873,-0.022067039,-0.159658962,-0.233555377,-0.313534036,0.059059904,0.347353265,0.235632522,0.062490246,0.04483922,-0.010163591,0.286453494,0.127276595,-0.080694548,-0.268352989,-0.279079875,-0.258086842,0.184297198
40,0.444535028,0.318216828,0.381328449,-0.10383969,0.24022762,0.370635371,0.399047038,0.125452352,-0.021427999,-0.048717655,-0.048336105,0.177092298,0.492367908,0.299402907,0.184706362,-0.000223252,0.224882226,0.439205402,0.312380163,0.050782062,-0.021469645,-0.08356901,-0.059764577,0.299300729
41,0.435582229,0.307000509,0.262904974,-0.042827048,0.334925797,0.280184807,0.396065903,0.050777329,-0.071312319,-0.153221506,-0.179961895,0.100794479,0.435171338,0.321036293,0.10190114,0.094138541,0.129048696,0.373005764,0.294276458,-0.02717783,-0.17726885,-0.169625215,-0.09736956,0.179670487
42,0.435042288,0.235948581,0.360548387,-0.209492157,0.062125091,0.295466882,0.351078,0.082807183,0.022554456,-0.099134704,-0.12428661,0.110023825,0.483268924,0.290366789,0.260793298,-0.108848568,0.077221399,0.356099029,0.33257095,-0.000333683,-0.051519144,-0.098441964,-0.056428103,0.18742463
