,IND_diagonal_aec_alpha,IND_diagonal_aec_beta,IND_diagonal_aec_delta,IND_diagonal_aec_gamma1,IND_diagonal_aec_gamma2,IND_diagonal_aec_theta,IND_diagonal_dwpli_alpha,IND_diagonal_dwpli_beta,IND_diagonal_dwpli_delta,IND_diagonal_dwpli_gamma1,IND_diagonal_dwpli_gamma2,IND_diagonal_dwpli_theta,STD_diagonal_aec_alpha,STD_diagonal_aec_beta,STD_diagonal_aec_delta,STD_diagonal_aec_gamma1,STD_diagonal_aec_gamma2,STD_diagonal_aec_theta,STD_diagonal_dwpli_alpha,STD_diagonal_dwpli_beta,STD_diagonal_dwpli_delta,STD_diagonal_dwpli_gamma1,STD_diagonal_dwpli_gamma2,STD_diagonal_dwpli_theta
4529,0.318240494,0.277758084,0.16549437,-0.352573738,-0.353910808,-0.352573508,-0.243465194,-0.352023891,-0.352682287,-0.33445296,-0.095920748,-0.300334543,0.411884658,0.18933731,0.211633812,0.019534413,-0.352089847,0.222035404,-0.357987769,-0.352067017,-0.3526289,-0.340128439,-0.087997312,-0.312222962
4530,0.319421996,0.341358191,0.199429357,-0.100596939,-0.101304138,-0.100596594,-0.049607256,-0.099980009,-0.100587779,-0.083775306,0.025624827,-0.095462305,0.435100008,0.236552527,0.228029591,0.065319857,-0.132373698,0.222122453,-0.106005201,-0.100036443,-0.100621935,-0.092426314,0.015532262,-0.105486737
4531,0.375942772,0.2685837,0.242831142,-0.189270913,-0.163492164,-0.189270479,-0.108033184,-0.18867184,-0.189309617,-0.179017734,-0.042803323,-0.174591282,0.439718154,0.078050012,0.217137203,0.024681498,-0.149182629,0.263469707,-0.173087595,-0.188715214,-0.189296247,-0.185197942,-0.054141921,-0.180111037
4532,0.377847256,0.229970648,0.279182097,-0.215624162,-0.206784358,-0.215623858,-0.144467649,-0.215363589,-0.215695287,-0.202003503,-0.080506374,-0.179696343,0.413894106,0.14948319,0.221272811,0.062983455,-0.198317454,0.21853499,-0.206480549,-0.215350661,-0.215671049,-0.206677097,-0.092896908,-0.194271055
4533,0.386772979,0.213065941,0.218675034,-0.244524736,-0.236161013,-0.244524618,-0.190045204,-0.243951439,-0.244505793,-0.231209857,-0.135122767,-0.249117402,0.483954267,0.119662439,0.122883004,-0.018226985,-0.207280331,0.267217434,-0.246968803,-0.243954209,-0.244502532,-0.236680646,-0.115987434,-0.248334483
4534,0.317525803,0.125998584,0.230927463,-0.185563265,-0.152648058,-0.18556282,-0.19942584,-0.185557183,-0.185619151,-0.172889793,-0.004080763,-0.138795272,0.44304202,0.033618801,0.229462008,-0.013710234,-0.123322933,0.423132986,-0.227164746,-0.185422534,-0.185589882,-0.188244007,0.009280062,-0.146645202
4535,0.444134723,0.195578492,0.210650877,-0.125785943,-0.133361637,-0.125785604,-0.101148643,-0.125580837,-0.125846324,-0.110622841,0.014209779,-0.085780817,0.507729691,0.178162873,0.188147615,0.016556625,-0.168187048,0.346822643,-0.131550111,-0.125334535,-0.125836596,-0.120992671,0.000549494,-0.092478048
4536,0.402471515,0.190368278,0.350761045,-0.191532276,-0.1845326,-0.191532023,-0.160992094,-0.191963644,-0.191568891,-0.177707055,-0.040791871,-0.163903383,0.463786934,0.094585429,0.276040856,-0.042111777,-0.176856912,0.335299159,-0.20887151,-0.191641008,-0.191575983,-0.194503228,-0.025500487,-0.170428001
4537,0.444396184,0.292861688,0.295349243,-0.153405595,-0.144381207,-0.153405227,-0.155114445,-0.153404662,-0.153393278,-0.147669436,-0.017867896,-0.152260458,0.468222947,0.248276634,0.241557207,-0.069018084,-0.165637275,0.153781662,-0.200589622,-0.153240872,-0.153395477,-0.155493805,0.000966207,-0.156881351
4538,0.376731189,0.129169758,0.313251415,-0.069927891,-0.072434483,-0.069927717,-0.02439711,-0.069580194,-0.069965713,-0.067066264,0.029972529,-0.066967983,0.470441207,0.021403611,0.245053059,-0.006742339,-0.089004274,0.253224217,-0.053977138,-0.069625357,-0.069985524,-0.078705439,0.028560897,-0.069124273
