,IND_diagonal_aec_alpha,IND_diagonal_aec_beta,IND_diagonal_aec_delta,IND_diagonal_aec_gamma1,IND_diagonal_aec_gamma2,IND_diagonal_aec_theta,IND_diagonal_dwpli_alpha,IND_diagonal_dwpli_beta,IND_diagonal_dwpli_delta,IND_diagonal_dwpli_gamma1,IND_diagonal_dwpli_gamma2,IND_diagonal_dwpli_theta,STD_diagonal_aec_alpha,STD_diagonal_aec_beta,STD_diagonal_aec_delta,STD_diagonal_aec_gamma1,STD_diagonal_aec_gamma2,STD_diagonal_aec_theta,STD_diagonal_dwpli_alpha,STD_diagonal_dwpli_beta,STD_diagonal_dwpli_delta,STD_diagonal_dwpli_gamma1,STD_diagonal_dwpli_gamma2,STD_diagonal_dwpli_theta
29,0.329849017,0.312449674,0.234924766,-0.055941406,-0.073911194,0.337878333,0.188524916,0.149786728,0.050994761,0.226267114,0.123185009,0.299667086,0.33008494,0.248318247,0.121013202,0.019755417,-0.142184197,0.412571503,0.292827925,0.277181033,0.257137986,0.113123461,0.180454066,0.279332513
30,0.435470988,0.435915753,0.360466239,0.05374343,-0.090988369,0.377895831,0.345651273,0.216945639,0.030837238,0.256752167,0.102888524,0.413479227,0.453065067,0.330121951,0.218452688,0.076930699,-0.069569687,0.440780013,0.390443968,0.32485336,0.435774334,0.170478319,0.126593399,0.378166632
31,0.26108525,0.3765887,0.192760514,-0.101208673,-0.010366203,0.412793314,0.086895359,0.235928258,-0.0321042,0.31982962,0.110961803,0.341786601,0.329835803,0.194526195,0.135549489,0.140666339,-0.020019041,0.456151225,0.240101644,0.215164326,0.256863347,0.154486968,0.1447921,0.295549903
32,0.204998418,0.165145903,0.0968452,-0.201777962,0.019838702,0.305610282,0.267716293,0.178516937,0.063641659,0.158825481,0.150683009,0.297300949,0.340226258,0.029345337,0.013057609,0.051392779,-0.07877037,0.417103912,0.293014253,0.114277709,0.149931811,0.138371553,0.215162237,0.188569748
33,0.240159393,0.287100889,0.222943139,-0.014074978,-0.118244257,0.438196624,0.16662273,0.192091749,0.085685021,0.172269776,0.024224993,0.336503885,0.282756893,0.190196597,0.111703799,-0.036799608,-0.100652825,0.536340776,0.30603871,0.190751705,0.256994819,-0.013765423,0.054341432,0.286559024
34,0.414010677,0.414438661,0.106208597,0.111435983,0.049872521,0.36213409,0.309051562,0.195119839,0.053638946,0.24535311,-0.019847365,0.294853604,0.496446107,0.322834361,0.083287753,0.158560349,-0.010788858,0.385197911,0.34203273,0.126697448,0.214603699,0.106514305,0.153534433,0.265278751
35,0.25644999,0.315081273,0.303894999,0.071990594,-0.053331677,0.39349438,0.24447927,0.102252153,0.134645192,0.300344544,0.159660914,0.373698982,0.308410717,0.121036396,0.155453675,0.123117421,0.103965542,0.440748052,0.239228235,0.087537211,0.291896747,0.126597837,0.315849519,0.309603077
36,0.346825645,0.266420014,0.204245923,0.002536116,0.05032547,0.409376058,0.222650544,0.187436319,0.062273301,0.121948443,-0.053771648,0.319574498,0.378035407,0.147639949,0.107242748,0.134272367,0.009555669,0.403781539,0.248309166,0.154217386,0.242600823,0.0026196,0.024878946,0.25217295
37,0.398805941,0.278856957,0.254778121,0.027975793,-0.101396169,0.394877301,0.346068488,0.112492402,0.104089482,0.251719857,0.096921317,0.29015427,0.376723854,0.189694663,0.111635912,0.033145361,-0.052232446,0.380647341,0.374849114,0.128633908,0.181032933,0.060768689,0.164175388,0.283552982
38,0.252560922,0.258389285,0.209305502,-0.184208794,-0.188306342,0.460846859,0.096836448,0.054904987,-0.002607969,0.243563734,0.052813712,0.257091253,0.310624926,0.208684295,0.096310239,0.027067513,-0.075556846,0.478720543,0.225452273,0.064018611,0.281986394,0.077760601,0.051764769,0.347078503
39,0.329389608,0.327565372,0.053960334,-0.054342085,-0.01440234,0.3909503,0.299216149,0.175291912,0.094625827,0.254295281,0.070568902,0.260653404,0.329732326,0.224616214,0.008122184,0.144846779,-0.095073078,0.425893948,0.300779156,0.076171834,0.205440863,0.171899275,0.156690258,0.220034411
40,0.462602223,0.387791294,0.357046798,0.069041615,0.014665923,0.514333321,0.380438336,0.232824314,0.198284794,0.145928647,0.027146233,0.432498025,0.435070477,0.346371097,0.201944553,0.081771039,0.123159253,0.499483636,0.451193678,0.179902352,0.376341391,0.168932631,0.210579134,0.305994977
41,0.394130677,0.332791943,0.221904792,-0.145448905,-0.009015673,0.472815255,0.301151229,0.034434466,0.125709098,0.339372482,0.163955964,0.309304585,0.370004315,0.228079265,0.118652035,0.14424085,-0.011513623,0.474361148,0.317554768,0.092805325,0.277464187,0.206226936,0.227530519,0.31721363
